snp,1,2,3,4,5
SNP8238,,,,,1
SNP8239,,,,,1
SNP8240,,,,,1
SNP8241,,,,,1
SNP8242,,,,,1
SNP8243,,,,,1
SNP8244,,,,,1
SNP8245,,,,,1
SNP8246,,,,,1
SNP8247,,,,,1
SNP8248,,,,,1
SNP8249,,,,,1
SNP8250,,,,,1
SNP8251,,,,,1
SNP8252,,,,,1
SNP8253,,,,,1
SNP8254,,,,,1
SNP8255,,,,,1
SNP8256,,,,,1
SNP8257,,,,,1
SNP8258,,,,,1
SNP8259,,,,,1
SNP8260,,,,,1
SNP8261,,,,,1
SNP8262,,,,,1
SNP8263,,,,,1
SNP8264,,,,,1
SNP8265,,,,,1
SNP8266,,,,,1
SNP8267,,,,,1
SNP8268,,,,,1
SNP8269,,,,,1
SNP8270,,,,,1
SNP8271,,,,,1
SNP8272,,,,,1
SNP8273,,,,,1
SNP8274,,,,,1
SNP8275,,,,,1
SNP8276,,,,,1
SNP8277,,,,,1
SNP8278,,,,,1
SNP8279,,,,,1
SNP8280,,,,,1
SNP8281,,,,,1
SNP8282,,,,,1
SNP8283,,,,,1
SNP8284,,,,,1
SNP8285,,,,,1
SNP8286,,,,,1
SNP8287,,,,,1
SNP8288,,,,,1
SNP8289,,,,,1
SNP8290,,,,,1
SNP8291,,,,,1
SNP8292,,,,,1
SNP8293,,,,,1
SNP8294,,,,,1
SNP8295,,,,,1
SNP8296,,,,,1
SNP8297,,,,,1
SNP8298,,,,,1
SNP8299,,,,,1
SNP8300,,,,,1
SNP8301,,,,,1
SNP8302,,,,,1
SNP8303,,,,,1
SNP8304,,,,,1
SNP8305,,,,,1
SNP8306,,,,,1
SNP8307,,,,,1
SNP8308,,,,,1
SNP8309,,,,,1
SNP8310,,,,,1
SNP8311,,,,,1
SNP8312,,,,,1
SNP8313,,,,,1
SNP8314,,,,,1
SNP8315,,,,,1
SNP8316,,,,,1
SNP8317,,,,,1
SNP8318,,,,,1
SNP8319,,,,,1
SNP8320,,,,,1
SNP8321,,,,,1
SNP8322,,,,,1
SNP8323,,,,,1
SNP8324,,,,,1
SNP8325,,,,,1
SNP8326,,,,,1
SNP8327,,,,,1
SNP8328,,,,,1
SNP8329,,,,,1
SNP8330,,,,,1
SNP8331,,,,,1
SNP8332,,,,,1
SNP8333,,,,,1
SNP8334,,,,,1
SNP8335,,,,,1
SNP8336,,,,,1
SNP8337,,,,,1
SNP8338,,,,,1
SNP8339,,,,,1
SNP8340,,,,,1
SNP8341,,,,,1
SNP8342,,,,,1
SNP8343,,,,,1
SNP8344,,,,,1
SNP8345,,,,,1
SNP8346,,,,,1
SNP8347,,,,,1
SNP8348,,,,,1
SNP8349,,,,,1
SNP8350,,,,,1
SNP8351,,,,,1
SNP8352,,,,,1
SNP8353,,,,,1
SNP8354,,,,,1
SNP8355,,,,,1
SNP8356,,,,,1
SNP8357,,,,,1
SNP8358,,,,,1
SNP8359,,,,,1
SNP8360,,,,,1
SNP8361,,,,,1
SNP8362,,,,,1
SNP8363,,,,,1
SNP8364,,,,,1
SNP8365,,,,,1
SNP8366,,,,,1
SNP8367,,,,,1
SNP8368,,,,,1
SNP8369,,,,,1
SNP8370,,,,,1
SNP8371,,,,,1
SNP8372,,,,,1
SNP8373,,,,,1
SNP8374,,,,,1
SNP8375,,,,,1
SNP8376,,,,,1
SNP8377,,,,,1
SNP8378,,,,,1
SNP8379,,,,,1
SNP8380,,,,,1
SNP8381,,,,,1
SNP8382,,,,,1
SNP8383,,,,,1
SNP8384,,,,,1
SNP8385,,,,,1
SNP8386,,,,,1
SNP8387,,,,,1
SNP8388,,,,,1
SNP8389,,,,,1
SNP8390,,,,,1
SNP8391,,,,,1
SNP8392,,,,,1
SNP8393,,,,,1
SNP8394,,,,,1
SNP8395,,,,,1
SNP8396,,,,,1
SNP8397,,,,,1
SNP8398,,,,,1
SNP8399,,,,,1
SNP8400,,,,,1
SNP8401,,,,,1
SNP8402,,,,,1
SNP8403,,,,,1
SNP8404,,,,,1
SNP8405,,,,,1
SNP8406,,,,,1
SNP8407,,,,,1
SNP8408,,,,,1
SNP8409,,,,,1
SNP8410,,,,,1
SNP8411,,,,,1
SNP8412,,,,,1
SNP8413,,,,,1
SNP8414,,,,,1
SNP8415,,,,,1
SNP8416,,,,,1
SNP8417,,,,,1
SNP8418,,,,,1
SNP8419,,,,,1
SNP8420,,,,,1
SNP8421,,,,,1
SNP8422,,,,,1
SNP8423,,,,,1
SNP8424,,,,,1
SNP8425,,,,,1
SNP8426,,,,,1
SNP8427,,,,,1
SNP8428,,,,,1
SNP8429,,,,,1
SNP8430,,,,,1
SNP8431,,,,,1
SNP8432,,,,,1
SNP8433,,,,,1
SNP8434,,,,,1
SNP8435,,,,,1
SNP8436,,,,,1
SNP8437,,,,,1
SNP8438,,,,,1
SNP8439,,,,,1
SNP8440,,,,,1
SNP8441,,,,,1
SNP8442,,,,,1
SNP8443,,,,,1
SNP8444,,,,,1
SNP8445,,,,,1
SNP8446,,,,,1
SNP8447,,,,,1
SNP8448,,,,,1
SNP8449,,,,,1
SNP8450,,,,,1
SNP8451,,,,,1
SNP8452,,,,,1
SNP8453,,,,,1
SNP8454,,,,,1
SNP8455,,,,,1
SNP8456,,,,,1
SNP8457,,,,,1
SNP8458,,,,,1
SNP8459,,,,,1
SNP8460,,,,,1
SNP8461,,,,,1
SNP8462,,,,,1
SNP8463,,,,,1
SNP8464,,,,,1
SNP8465,,,,,1
SNP8466,,,,,1
SNP8467,,,,,1
SNP8468,,,,,1
SNP8469,,,,,1
SNP8470,,,,,1
SNP8471,,,,,1
SNP8472,,,,,1
SNP8473,,,,,1
SNP8474,,,,,1
SNP8475,,,,,1
SNP8476,,,,,1
SNP8477,,,,,1
SNP8478,,,,,1
SNP8479,,,,,1
SNP8480,,,,,1
SNP8481,,,,,1
SNP8482,,,,,1
SNP8483,,,,,1
SNP8484,,,,,1
SNP8485,,,,,1
SNP8486,,,,,1
SNP8487,,,,,1
SNP8488,,,,,1
SNP8489,,,,,1
SNP8490,,,,,1
SNP8491,,,,,1
SNP8492,,,,,1
SNP8493,,,,,1
SNP8494,,,,,1
SNP8495,,,,,1
SNP8496,,,,,1
SNP8497,,,,,1
SNP8498,,,,,1
SNP8499,,,,,1
SNP8500,,,,,1
SNP8501,,,,,1
SNP8502,,,,,1
SNP8503,,,,,1
SNP8504,,,,,1
SNP8505,,,,,1
SNP8506,,,,,1
SNP8507,,,,,1
SNP8508,,,,,1
SNP8509,,,,,1
SNP8510,,,,,1
SNP8511,,,,,1
SNP8512,,,,,1
SNP8513,,,,,1
SNP8514,,,,,1
SNP8515,,,,,1
SNP8516,,,,,1
SNP8517,,,,,1
SNP8518,,,,,1
SNP8519,,,,,1
SNP8520,,,,,1
SNP8521,,,,,1
SNP8522,,,,,1
SNP8523,,,,,1
SNP8524,,,,,1
SNP8525,,,,,1
SNP8526,,,,,1
SNP8527,,,,,1
SNP8528,,,,,1
SNP8529,,,,,1
SNP8530,,,,,1
SNP8531,,,,,1
SNP8532,,,,,1
SNP8533,,,,,1
SNP8534,,,,,1
SNP8535,,,,,1
SNP8536,,,,,1
SNP8537,,,,,1
SNP8538,,,,,1
SNP8539,,,,,1
SNP8540,,,,,1
SNP8541,,,,,1
SNP8542,,,,,1
SNP8543,,,,,1
SNP8544,,,,,1
SNP8545,,,,,1
SNP8546,,,,,1
SNP8547,,,,,1
SNP8548,,,,,1
SNP8549,,,,,1
SNP8550,,,,,1
SNP8551,,,,,1
SNP8552,,,,,1
SNP8553,,,,,1
SNP8554,,,,,1
SNP8555,,,,,1
SNP8556,,,,,1
SNP8557,,,,,1
SNP8558,,,,,1
SNP8559,,,,,1
SNP8560,,,,,1
SNP8561,,,,,1
SNP8562,,,,,1
SNP8563,,,,,1
SNP8564,,,,,1
SNP8565,,,,,1
SNP8566,,,,,1
SNP8567,,,,,1
SNP8568,,,,,1
SNP8569,,,,,1
SNP8570,,,,,1
SNP8571,,,,,1
SNP8572,,,,,1
SNP8573,,,,,1
SNP8574,,,,,1
SNP8575,,,,,1
SNP8576,,,,,1
SNP8577,,,,,1
SNP8578,,,,,1
SNP8579,,,,,1
SNP8580,,,,,1
SNP8581,,,,,1
SNP8582,,,,,1
SNP8583,,,,,1
SNP8584,,,,,1
SNP8585,,,,,1
SNP8586,,,,,1
SNP8587,,,,,1
SNP8588,,,,,1
SNP8589,,,,,1
SNP8590,,,,,1
SNP8591,,,,,1
SNP8592,,,,,1
SNP8593,,,,,1
SNP8594,,,,,1
SNP8595,,,,,1
SNP8596,,,,,1
SNP8597,,,,,1
SNP8598,,,,,1
SNP8599,,,,,1
SNP8600,,,,,1
SNP8601,,,,,1
SNP8602,,,,,1
SNP8603,,,,,1
SNP8604,,,,,1
SNP8605,,,,,1
SNP8606,,,,,1
SNP8607,,,,,1
SNP8608,,,,,1
SNP8609,,,,,1
SNP8610,,,,,1
SNP8611,,,,,1
SNP8612,,,,,1
SNP8613,,,,,1
SNP8614,,,,,1
SNP8615,,,,,1
SNP8616,,,,,1
SNP8617,,,,,1
SNP8618,,,,,1
SNP8619,,,,,1
SNP8620,,,,,1
SNP8621,,,,,1
SNP8622,,,,,1
SNP8623,,,,,1
SNP8624,,,,,1
SNP8625,,,,,1
SNP8626,,,,,1
SNP8627,,,,,1
SNP8628,,,,,1
SNP8629,,,,,1
SNP8630,,,,,1
SNP8631,,,,,1
SNP8632,,,,,1
SNP8633,,,,,1
SNP8634,,,,,1
SNP8635,,,,,1
SNP8636,,,,,1
SNP8637,,,,,1
SNP8638,,,,,1
SNP8639,,,,,1
SNP8640,,,,,1
SNP8641,,,,,1
SNP8642,,,,,1
SNP8643,,,,,1
SNP8644,,,,,1
SNP8645,,,,,1
SNP8646,,,,,1
SNP8647,,,,,1
SNP8648,,,,,1
SNP8649,,,,,1
SNP8650,,,,,1
SNP8651,,,,,1
SNP8652,,,,,1
SNP8653,,,,,1
SNP8654,,,,,1
SNP8655,,,,,1
SNP8656,,,,,1
SNP8657,,,,,1
SNP8658,,,,,1
SNP8659,,,,,1
SNP8660,,,,,1
SNP8661,,,,,1
SNP8662,,,,,1
SNP8663,,,,,1
SNP8664,,,,,1
SNP8665,,,,,1
SNP8666,,,,,1
SNP8667,,,,,1
SNP8668,,,,,1
SNP8669,,,,,1
SNP8670,,,,,1
SNP8671,,,,,1
SNP8672,,,,,1
SNP8673,,,,,1
SNP8674,,,,,1
SNP8675,,,,,1
SNP8676,,,,,1
SNP8677,,,,,1
SNP8678,,,,,1
SNP8679,,,,,1
SNP8680,,,,,1
SNP8681,,,,,1
SNP8682,,,,,1
SNP8683,,,,,1
SNP8684,,,,,1
SNP8685,,,,,1
SNP8686,,,,,1
SNP8687,,,,,1
SNP8688,,,,,1
SNP8689,,,,,1
SNP8690,,,,,1
SNP8691,,,,,1
SNP8692,,,,,1
SNP8693,,,,,1
SNP8694,,,,,1
SNP8695,,,,,1
SNP8696,,,,,1
SNP8697,,,,,1
SNP8698,,,,,1
SNP8699,,,,,1
SNP8700,,,,,1
SNP8701,,,,,1
SNP8702,,,,,1
SNP8703,,,,,1
SNP8704,,,,,1
SNP8705,,,,,1
SNP8706,,,,,1
SNP8707,,,,,1
SNP8708,,,,,1
SNP8709,,,,,1
SNP8710,,,,,1
SNP8711,,,,,1
SNP8712,,,,,1
SNP8713,,,,,1
SNP8714,,,,,1
SNP8715,,,,,1
SNP8716,,,,,1
SNP8717,,,,,1
SNP8718,,,,,1
SNP8719,,,,,1
SNP8720,,,,,1
SNP8721,,,,,1
SNP8722,,,,,1
SNP8723,,,,,1
SNP8724,,,,,1
SNP8725,,,,,1
SNP8726,,,,,1
SNP8727,,,,,1
SNP8728,,,,,1
SNP8729,,,,,1
SNP8730,,,,,1
SNP8731,,,,,1
SNP8732,,,,,1
SNP8733,,,,,1
SNP8734,,,,,1
SNP8735,,,,,1
SNP8736,,,,,1
SNP8737,,,,,1
SNP8738,,,,,1
SNP8739,,,,,1
SNP8740,,,,,1
SNP8741,,,,,1
SNP8742,,,,,1
SNP8743,,,,,1
SNP8744,,,,,1
SNP8745,,,,,1
SNP8746,,,,,1
SNP8747,,,,,1
SNP8748,,,,,1
SNP8749,,,,,1
SNP8750,,,,,1
SNP8751,,,,,1
SNP8752,,,,,1
SNP8753,,,,,1
SNP8754,,,,,1
SNP8755,,,,,1
SNP8756,,,,,1
SNP8757,,,,,1
SNP8758,,,,,1
SNP8759,,,,,1
SNP8760,,,,,1
SNP8761,,,,,1
SNP8762,,,,,1
SNP8763,,,,,1
SNP8764,,,,,1
SNP8765,,,,,1
SNP8766,,,,,1
SNP8767,,,,,1
SNP8768,,,,,1
SNP8769,,,,,1
SNP8770,,,,,1
SNP8771,,,,,1
SNP8772,,,,,1
SNP8773,,,,,1
SNP8774,,,,,1
SNP8775,,,,,1
SNP8776,,,,,1
SNP8777,,,,,1
SNP8778,,,,,1
SNP8779,,,,,1
SNP8780,,,,,1
SNP8781,,,,,1
SNP8782,,,,,1
SNP8783,,,,,1
SNP8784,,,,,1
SNP8785,,,,,1
SNP8786,,,,,1
SNP8787,,,,,1
SNP8788,,,,,1
SNP8789,,,,,1
SNP8790,,,,,1
SNP8791,,,,,1
SNP8792,,,,,1
SNP8793,,,,,1
SNP8794,,,,,1
SNP8795,,,,,1
SNP8796,,,,,1
SNP8797,,,,,1
SNP8798,,,,,1
SNP8799,,,,,1
SNP8800,,,,,1
SNP8801,,,,,1
SNP8802,,,,,1
SNP8803,,,,,1
SNP8804,,,,,1
SNP8805,,,,,1
SNP8806,,,,,1
SNP8807,,,,,1
SNP8808,,,,,1
SNP8809,,,,,1
SNP8810,,,,,1
SNP8811,,,,,1
SNP8812,,,,,1
SNP8813,,,,,1
SNP8814,,,,,1
SNP8815,,,,,1
SNP8816,,,,,1
SNP8817,,,,,1
SNP8818,,,,,1
SNP8819,,,,,1
SNP8820,,,,,1
SNP8821,,,,,1
SNP8822,,,,,1
SNP8823,,,,,1
SNP8824,,,,,1
SNP8825,,,,,1
SNP8826,,,,,1
SNP8827,,,,,1
SNP8828,,,,,1
SNP8829,,,,,1
SNP8830,,,,,1
SNP8831,,,,,1
SNP8832,,,,,1
SNP8833,,,,,1
SNP8834,,,,,1
SNP8835,,,,,1
SNP8836,,,,,1
SNP8837,,,,,1
SNP8838,,,,,1
SNP8839,,,,,1
SNP8840,,,,,1
SNP8841,,,,,1
SNP8842,,,,,1
SNP8843,,,,,1
SNP8844,,,,,1
SNP8845,,,,,1
SNP8846,,,,,1
SNP8847,,,,,1
SNP8848,,,,,1
SNP8849,,,,,1
SNP8850,,,,,1
SNP8851,,,,,1
SNP8852,,,,,1
SNP8853,,,,,1
SNP8854,,,,,1
SNP8855,,,,,1
SNP8856,,,,,1
SNP8857,,,,,1
SNP8858,,,,,1
SNP8859,,,,,1
SNP8860,,,,,1
SNP8861,,,,,1
SNP8862,,,,,1
SNP8863,,,,,1
SNP8864,,,,,1
SNP8865,,,,,1
SNP8866,,,,,1
SNP8867,,,,,1
SNP8868,,,,,1
SNP8869,,,,,1
SNP8870,,,,,1
SNP8871,,,,,1
SNP8872,,,,,1
SNP8873,,,,,1
SNP8874,,,,,1
SNP8875,,,,,1
SNP8876,,,,,1
SNP8877,,,,,1
SNP8878,,,,,1
SNP8879,,,,,1
SNP8880,,,,,1
SNP8881,,,,,1
SNP8882,,,,,1
SNP8883,,,,,1
SNP8884,,,,,1
SNP8885,,,,,1
SNP8886,,,,,1
SNP8887,,,,,1
SNP8888,,,,,1
SNP8889,,,,,1
SNP8890,,,,,1
SNP8891,,,,,1
SNP8892,,,,,1
SNP8893,,,,,1
SNP8894,,,,,1
SNP8895,,,,,1
SNP8896,,,,,1
SNP8897,,,,,1
SNP8898,,,,,1
SNP8899,,,,,1
SNP8900,,,,,1
SNP8901,,,,,1
SNP8902,,,,,1
SNP8903,,,,,1
SNP8904,,,,,1
SNP8905,,,,,1
SNP8906,,,,,1
SNP8907,,,,,1
SNP8908,,,,,1
SNP8909,,,,,1
SNP8910,,,,,1
SNP8911,,,,,1
SNP8912,,,,,1
SNP8913,,,,,1
SNP8914,,,,,1
SNP8915,,,,,1
SNP8916,,,,,1
SNP8917,,,,,1
SNP8918,,,,,1
SNP8919,,,,,1
SNP8920,,,,,1
SNP8921,,,,,1
SNP8922,,,,,1
SNP8923,,,,,1
SNP8924,,,,,1
SNP8925,,,,,1
SNP8926,,,,,1
SNP8927,,,,,1
SNP8928,,,,,1
SNP8929,,,,,1
SNP8930,,,,,1
SNP8931,,,,,1
SNP8932,,,,,1
SNP8933,,,,,1
SNP8934,,,,,1
SNP8935,,,,,1
SNP8936,,,,,1
SNP8937,,,,,1
SNP8938,,,,,1
SNP8939,,,,,1
SNP8940,,,,,1
SNP8941,,,,,1
SNP8942,,,,,1
SNP8943,,,,,1
SNP8944,,,,,1
SNP8945,,,,,1
SNP8946,,,,,1
SNP8947,,,,,1
SNP8948,,,,,1
SNP8949,,,,,1
SNP8950,,,,,1
SNP8951,,,,,1
SNP8952,,,,,1
SNP8953,,,,,1
SNP8954,,,,,1
SNP8955,,,,,1
SNP8956,,,,,1
SNP8957,,,,,1
SNP8958,,,,,1
SNP8959,,,,,1
SNP8960,,,,,1
SNP8961,,,,,1
SNP8962,,,,,1
SNP8963,,,,,1
SNP8964,,,,,1
SNP8965,,,,,1
SNP8966,,,,,1
SNP8967,,,,,1
SNP8968,,,,,1
SNP8969,,,,,1
SNP8970,,,,,1
SNP8971,,,,,1
SNP8972,,,,,1
SNP8973,,,,,1
SNP8974,,,,,1
SNP8975,,,,,1
SNP8976,,,,,1
SNP8977,,,,,1
SNP8978,,,,,1
SNP8979,,,,,1
SNP8980,,,,,1
SNP8981,,,,,1
SNP8982,,,,,1
SNP8983,,,,,1
SNP8984,,,,,1
SNP8985,,,,,1
SNP8986,,,,,1
SNP8987,,,,,1
SNP8988,,,,,1
SNP8989,,,,,1
SNP8990,,,,,1
SNP8991,,,,,1
SNP8992,,,,,1
SNP8993,,,,,1
SNP8994,,,,,1
SNP8995,,,,,1
SNP8996,,,,,1
SNP8997,,,,,1
SNP8998,,,,,1
SNP8999,,,,,1
SNP9000,,,,,1
SNP9001,,,,,1
SNP9002,,,,,1
SNP9003,,,,,1
SNP9004,,,,,1
SNP9005,,,,,1
SNP9006,,,,,1
SNP9007,,,,,1
SNP9008,,,,,1
SNP9009,,,,,1
SNP9010,,,,,1
SNP9011,,,,,1
SNP9012,,,,,1
SNP9013,,,,,1
SNP9014,,,,,1
SNP9015,,,,,1
SNP9016,,,,,1
SNP9017,,,,,1
SNP9018,,,,,1
SNP9019,,,,,1
SNP9020,,,,,1
SNP9021,,,,,1
SNP9022,,,,,1
SNP9023,,,,,1
SNP9024,,,,,1
SNP9025,,,,,1
SNP9026,,,,,1
SNP9027,,,,,1
SNP9028,,,,,1
SNP9029,,,,,1
SNP9030,,,,,1
SNP9031,,,,,1
SNP9032,,,,,1
SNP9033,,,,,1
SNP9034,,,,,1
SNP9035,,,,,1
SNP9036,,,,,1
SNP9037,,,,,1
SNP9038,,,,,1
SNP9039,,,,,1
SNP9040,,,,,1
SNP9041,,,,,1
SNP9042,,,,,1
SNP9043,,,,,1
SNP9044,,,,,1
SNP9045,,,,,1
SNP9046,,,,,1
SNP9047,,,,,1
SNP9048,,,,,1
SNP9049,,,,,1
SNP9050,,,,,1
SNP9051,,,,,1
SNP9052,,,,,1
SNP9053,,,,,1
SNP9054,,,,,1
SNP9055,,,,,1
SNP9056,,,,,1
SNP9057,,,,,1
SNP9058,,,,,1
SNP9059,,,,,1
SNP9060,,,,,1
SNP9061,,,,,1
SNP9062,,,,,1
SNP9063,,,,,1
SNP9064,,,,,1
SNP9065,,,,,1
SNP9066,,,,,1
SNP9067,,,,,1
SNP9068,,,,,1
SNP9069,,,,,1
SNP9070,,,,,1
SNP9071,,,,,1
SNP9072,,,,,1
SNP9073,,,,,1
SNP9074,,,,,1
SNP9075,,,,,1
SNP9076,,,,,1
SNP9077,,,,,1
SNP9078,,,,,1
SNP9079,,,,,1
SNP9080,,,,,1
SNP9081,,,,,1
SNP9082,,,,,1
SNP9083,,,,,1
SNP9084,,,,,1
SNP9085,,,,,1
SNP9086,,,,,1
SNP9087,,,,,1
SNP9088,,,,,1
SNP9089,,,,,1
SNP9090,,,,,1
SNP9091,,,,,1
SNP9092,,,,,1
SNP9093,,,,,1
SNP9094,,,,,1
SNP9095,,,,,1
SNP9096,,,,,1
SNP9097,,,,,1
SNP9098,,,,,1
SNP9099,,,,,1
SNP9100,,,,,1
SNP9101,,,,,1
SNP9102,,,,,1
SNP9103,,,,,1
SNP9104,,,,,1
SNP9105,,,,,1
SNP9106,,,,,1
SNP9107,,,,,1
SNP9108,,,,,1
SNP9109,,,,,1
SNP9110,,,,,1
SNP9111,,,,,1
SNP9112,,,,,1
SNP9113,,,,,1
SNP9114,,,,,1
SNP9115,,,,,1
SNP9116,,,,,1
SNP9117,,,,,1
SNP9118,,,,,1
SNP9119,,,,,1
SNP9120,,,,,1
SNP9121,,,,,1
SNP9122,,,,,1
SNP9123,,,,,1
SNP9124,,,,,1
SNP9125,,,,,1
SNP9126,,,,,1
SNP9127,,,,,1
SNP9128,,,,,1
SNP9129,,,,,1
SNP9130,,,,,1
SNP9131,,,,,1
SNP9132,,,,,1
SNP9133,,,,,1
SNP9134,,,,,1
SNP9135,,,,,1
SNP9136,,,,,1
SNP9137,,,,,1
SNP9138,,,,,1
SNP9139,,,,,1
SNP9140,,,,,1
SNP9141,,,,,1
SNP9142,,,,,1
SNP9143,,,,,1
SNP9144,,,,,1
SNP9145,,,,,1
SNP9146,,,,,1
SNP9147,,,,,1
SNP9148,,,,,1
SNP9149,,,,,1
SNP9150,,,,,1
SNP9151,,,,,1
SNP9152,,,,,1
SNP9153,,,,,1
SNP9154,,,,,1
SNP9155,,,,,1
SNP9156,,,,,1
SNP9157,,,,,1
SNP9158,,,,,1
SNP9159,,,,,1
SNP9160,,,,,1
SNP9161,,,,,1
SNP9162,,,,,1
SNP9163,,,,,1
SNP9164,,,,,1
SNP9165,,,,,1
SNP9166,,,,,1
SNP9167,,,,,1
SNP9168,,,,,1
SNP9169,,,,,1
SNP9170,,,,,1
SNP9171,,,,,1
SNP9172,,,,,1
SNP9173,,,,,1
SNP9174,,,,,1
SNP9175,,,,,1
SNP9176,,,,,1
SNP9177,,,,,1
SNP9178,,,,,1
SNP9179,,,,,1
SNP9180,,,,,1
SNP9181,,,,,1
SNP9182,,,,,1
SNP9183,,,,,1
SNP9184,,,,,1
SNP9185,,,,,1
SNP9186,,,,,1
SNP9187,,,,,1
SNP9188,,,,,1
SNP9189,,,,,1
SNP9190,,,,,1
SNP9191,,,,,1
SNP9192,,,,,1
SNP9193,,,,,1
SNP9194,,,,,1
SNP9195,,,,,1
SNP9196,,,,,1
SNP9197,,,,,1
SNP9198,,,,,1
SNP9199,,,,,1
SNP9200,,,,,1
SNP9201,,,,,1
SNP9202,,,,,1
SNP9203,,,,,1
SNP9204,,,,,1
SNP9205,,,,,1
SNP9206,,,,,1
SNP9207,,,,,1
SNP9208,,,,,1
SNP9209,,,,,1
SNP9210,,,,,1
SNP9211,,,,,1
SNP9212,,,,,1
SNP9213,,,,,1
SNP9214,,,,,1
SNP9215,,,,,1
SNP9216,,,,,1
SNP9217,,,,,1
SNP9218,,,,,1
SNP9219,,,,,1
SNP9220,,,,,1
SNP9221,,,,,1
SNP9222,,,,,1
SNP9223,,,,,1
SNP9224,,,,,1
SNP9225,,,,,1
SNP9226,,,,,1
SNP9227,,,,,1
SNP9228,,,,,1
SNP9229,,,,,1
SNP9230,,,,,1
SNP9231,,,,,1
SNP9232,,,,,1
SNP9233,,,,,1
SNP9234,,,,,1
SNP9235,,,,,1
SNP9236,,,,,1
SNP9237,,,,,1
SNP9238,,,,,1
SNP9239,,,,,1
SNP9240,,,,,1
SNP9241,,,,,1
SNP9242,,,,,1
SNP9243,,,,,1
SNP9244,,,,,1
SNP9245,,,,,1
SNP9246,,,,,1
SNP9247,,,,,1
SNP9248,,,,,1
SNP9249,,,,,1
SNP9250,,,,,1
SNP9251,,,,,1
SNP9252,,,,,1
SNP9253,,,,,1
SNP9254,,,,,1
SNP9255,,,,,1
SNP9256,,,,,1
SNP9257,,,,,1
SNP9258,,,,,1
SNP9259,,,,,1
SNP9260,,,,,1
SNP9261,,,,,1
SNP9262,,,,,1
SNP9263,,,,,1
SNP9264,,,,,1
SNP9265,,,,,1
SNP9266,,,,,1
SNP9267,,,,,1
SNP9268,,,,,1
SNP9269,,,,,1
SNP9270,,,,,1
SNP9271,,,,,1
SNP9272,,,,,1
SNP9273,,,,,1
SNP9274,,,,,1
SNP9275,,,,,1
SNP9276,,,,,1
SNP9277,,,,,1
SNP9278,,,,,1
SNP9279,,,,,1
SNP9280,,,,,1
SNP9281,,,,,1
SNP9282,,,,,1
SNP9283,,,,,1
SNP9284,,,,,1
SNP9285,,,,,1
SNP9286,,,,,1
SNP9287,,,,,1
SNP9288,,,,,1
SNP9289,,,,,1
SNP9290,,,,,1
SNP9291,,,,,1
SNP9292,,,,,1
SNP9293,,,,,1
SNP9294,,,,,1
SNP9295,,,,,1
SNP9296,,,,,1
SNP9297,,,,,1
SNP9298,,,,,1
SNP9299,,,,,1
SNP9300,,,,,1
SNP9301,,,,,1
SNP9302,,,,,1
SNP9303,,,,,1
SNP9304,,,,,1
SNP9305,,,,,1
SNP9306,,,,,1
SNP9307,,,,,1
SNP9308,,,,,1
SNP9309,,,,,1
SNP9310,,,,,1
SNP9311,,,,,1
SNP9312,,,,,1
SNP9313,,,,,1
SNP9314,,,,,1
SNP9315,,,,,1
SNP9316,,,,,1
SNP9317,,,,,1
SNP9318,,,,,1
SNP9319,,,,,1
SNP9320,,,,,1
SNP9321,,,,,1
SNP9322,,,,,1
SNP9323,,,,,1
SNP9324,,,,,1
SNP9325,,,,,1
SNP9326,,,,,1
SNP9327,,,,,1
SNP9328,,,,,1
SNP9329,,,,,1
SNP9330,,,,,1
SNP9331,,,,,1
SNP9332,,,,,1
SNP9333,,,,,1
SNP9334,,,,,1
SNP9335,,,,,1
SNP9336,,,,,1
SNP9337,,,,,1
SNP9338,,,,,1
SNP9339,,,,,1
SNP9340,,,,,1
SNP9341,,,,,1
SNP9342,,,,,1
SNP9343,,,,,1
SNP9344,,,,,1
SNP9345,,,,,1
SNP9346,,,,,1
SNP9347,,,,,1
SNP9348,,,,,1
SNP9349,,,,,1
SNP9350,,,,,1
SNP9351,,,,,1
SNP9352,,,,,1
SNP9353,,,,,1
SNP9354,,,,,1
SNP9355,,,,,1
SNP9356,,,,,1
SNP9357,,,,,1
SNP9358,,,,,1
SNP9359,,,,,1
SNP9360,,,,,1
SNP9361,,,,,1
SNP9362,,,,,1
SNP9363,,,,,1
SNP9364,,,,,1
SNP9365,,,,,1
SNP9366,,,,,1
SNP9367,,,,,1
SNP9368,,,,,1
SNP9369,,,,,1
SNP9370,,,,,1
SNP9371,,,,,1
SNP9372,,,,,1
SNP9373,,,,,1
SNP9374,,,,,1
SNP9375,,,,,1
SNP9376,,,,,1
SNP9377,,,,,1
SNP9378,,,,,1
SNP9379,,,,,1
SNP9380,,,,,1
SNP9381,,,,,1
SNP9382,,,,,1
SNP9383,,,,,1
SNP9384,,,,,1
SNP9385,,,,,1
SNP9386,,,,,1
SNP9387,,,,,1
SNP9388,,,,,1
SNP9389,,,,,1
SNP9390,,,,,1
SNP9391,,,,,1
SNP9392,,,,,1
SNP9393,,,,,1
SNP9394,,,,,1
SNP9395,,,,,1
SNP9396,,,,,1
SNP9397,,,,,1
SNP9398,,,,,1
SNP9399,,,,,1
SNP9400,,,,,1
SNP9401,,,,,1
SNP9402,,,,,1
